source_row,slice,region_id,class,cnn2,cnn3,dense_fc,random_forest,mean_confidence,min_confidence,model_disagreement,n_correct,n_models,hardness_rank_key
29723,recon_00086.tiff,131969,2,0.4585459530353546,0.3327736258506775,4.477664788282709e-06,0.3594333333333333,0.7123106618086497,0.5414540767669678,0.45854147537056633,0,4,40.9170873986036
4400,recon_00026.tiff,63023,2,0.21769076585769653,0.10881161689758301,0.45265355706214905,0.19647142857142852,0.7560931653533663,0.5473464727401733,0.34384194016456604,0,4,40.79649546742439
19777,recon_00100.tiff,166443,1,0.6115474700927734,0.9897928237915039,0.8499312400817871,0.8314500000000001,0.8206803834915162,0.6115474700927734,0.37824535369873047,0,4,40.76669788360596
4395,recon_00026.tiff,62926,2,0.33083608746528625,0.23841845989227295,0.08743017166852951,0.40571904761904765,0.7343990639266513,0.5942809523809524,0.31828887595051814,0,4,40.72400792356956
17927,recon_00100.tiff,111593,1,0.6610567569732666,0.9773545861244202,0.9989141225814819,0.9841666666666667,0.9053730330864589,0.6610567569732666,0.33785736560821533,0,4,40.67680060863495
29583,recon_00086.tiff,127775,2,0.21442347764968872,0.04397265985608101,0.8138304948806763,0.4315539682539683,0.7809700944862669,0.5684460317460317,0.7698578350245953,1,4,31.201411803278564
16788,recon_00100.tiff,81460,2,0.29390549659729004,0.09918680787086487,0.7743049263954163,0.436613492063492,0.7361497899165229,0.563386507936508,0.6751181185245514,1,4,31.111731610588045
25266,recon_00086.tiff,40828,1,0.53978431224823,0.7502425909042358,0.12892214953899384,0.5936476190476192,0.6886880894399825,0.53978431224823,0.621320441365242,1,4,31.081536129117012
25295,recon_00086.tiff,40998,1,0.5078116655349731,0.699977457523346,0.12076696753501892,0.6016095238095239,0.6721579123826255,0.5078116655349731,0.579210489988327,1,4,31.071398824453354
4256,recon_00026.tiff,59557,2,0.1148371696472168,0.12008288502693176,0.6383582353591919,0.48965238095238095,0.7284464573837461,0.510347619047619,0.5235210657119751,1,4,31.013173446664357
4468,recon_00026.tiff,64640,2,0.18026401102542877,0.21222221851348877,0.7131233811378479,0.4714142857142858,0.7123057201964514,0.5285857142857142,0.5328593701124191,1,4,31.004273655826704
11459,recon_00100.tiff,0,1,0.6641497015953064,0.7159837484359741,0.8051273226737976,0.2255619047619047,0.7399247169857933,0.6641497015953064,0.5795654179118929,1,4,30.915415716316588
4236,recon_00026.tiff,59181,2,0.12638838589191437,0.10802613198757172,0.6810386776924133,0.23886666666666667,0.8019393732865652,0.6810386776924133,0.5730125457048416,1,4,30.89197386801243
4195,recon_00026.tiff,58402,2,0.15414752066135406,0.11487408727407455,0.5920677781105042,0.1620619047619047,0.7902460756665184,0.5920677781105042,0.4771936908364296,1,4,30.885125912725925
4603,recon_00026.tiff,68487,2,0.2688726484775543,0.1339045912027359,0.6738123893737793,0.22126190476190477,0.762443322408767,0.6738123893737793,0.5399077981710434,1,4,30.866095408797264
25232,recon_00086.tiff,40567,1,0.6013684868812561,0.45049989223480225,0.6989309191703796,0.5372571428571428,0.5967641641684941,0.5372571428571428,0.2484310269355774,1,4,30.711173884078434
12704,recon_00100.tiff,17988,1,0.8585823774337769,0.1879388391971588,0.002200901275500655,0.5002714285714285,0.7921785237755095,0.5002714285714285,0.8563814761582762,2,4,21.35611004758685
8753,recon_00026.tiff,181905,2,0.4728330075740814,0.19296059012413025,0.9872645139694214,0.9954666666666667,0.8292343808333079,0.5271669626235962,0.8025060765425365,2,4,21.27533911391894
4363,recon_00026.tiff,62289,2,0.13565219938755035,0.07582027465105057,0.9241460561752319,0.6363,0.8372434011220932,0.6363,0.8483257815241814,2,4,21.212025781524183
4462,recon_00026.tiff,64458,2,0.4478089213371277,0.2260025590658188,0.9533805847167969,0.7064555555555555,0.7465061612420612,0.5521910786628723,0.7273780256509781,2,4,21.175186946988106
5974,recon_00026.tiff,95986,2,0.049071721732616425,0.07634081691503525,0.7577608227729797,0.5381904761904761,0.7926346938042413,0.5381904761904761,0.7086891010403633,2,4,21.170498624849888
5758,recon_00026.tiff,92256,2,0.32092058658599854,0.0890914648771286,0.8392848968505859,0.8193809523809524,0.8121634457168125,0.6790794134140015,0.7501934319734573,2,4,21.071114018559456
8579,recon_00026.tiff,176809,1,0.36476466059684753,0.8002665042877197,0.5132431387901306,0.2254976190476191,0.6808118334077653,0.5132431387901306,0.5747688852401006,2,4,21.06152574644997
20343,recon_00100.tiff,180187,1,0.6344128847122192,0.6845898628234863,0.0009744596900418401,0.22057380952380953,0.7743636154186158,0.6344128847122192,0.6836154031334445,2,4,21.049202518421225
12470,recon_00100.tiff,15644,2,0.46284720301628113,0.2566129267215729,0.8296756148338318,0.5327999999999999,0.6607538712739944,0.5327999999999999,0.5730626881122589,2,4,21.040262688112257
9402,recon_00026.tiff,195113,1,0.5216796398162842,0.556000292301178,1.8174366900325367e-08,0.13561666666666666,0.7355158163626989,0.5216796398162842,0.5560002741268111,2,4,21.034320634310525
18354,recon_00100.tiff,121321,1,0.19140265882015228,0.33664244413375854,0.856419563293457,0.7108285714285719,0.7598007542167392,0.6633575558662415,0.6650169044733047,2,4,21.001659348607063
8817,recon_00026.tiff,183284,2,0.44204747676849365,0.4734147787094116,0.7478957772254944,0.9692,0.7004083804368972,0.5265852212905884,0.5271525232315063,2,4,21.00056730194092
19788,recon_00100.tiff,166672,1,0.37099114060401917,0.7104319930076599,0.5644511580467224,0.2391595238095239,0.6661831291107905,0.5644511580467224,0.47127246919813603,2,4,20.906821311151415
18201,recon_00100.tiff,116920,2,0.30358853936195374,0.1629212349653244,0.7224268317222595,0.6750785714285716,0.7327489109311786,0.6750785714285716,0.5595055967569351,2,4,20.884427025328364
15220,recon_00100.tiff,48411,1,0.6349805593490601,0.5325384736061096,0.28406447172164917,0.29159047619047623,0.6479660212607611,0.5325384736061096,0.3509160876274109,2,4,20.8183776140213
